"PVWatts Hourly PV Performance Data"
"Requested Location","Toronto"
"Location","Lat, Lng: 43.65, -79.38"
"Latitude (DD)","43.65"
"Longitude (DD)","-79.38"
"Elevation (m)","93.199996948242"
"DC System Size (kW)","200"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"12","18","13","823","84","-4","9.1","0.87","643.514","2.472","122073.953","116955.675"
"12","18","14","753","71","-4","8.6","0.87","507.018","1.321","96542.147","92328.562"
"12","18","15","583","51","-4","7.9","0.87","303.453","-0.662","54564.142","51838.005"
"12","18","16","0","15","-5","7.4","0.87","14.269","-4.859","1547.22","699.684"
"12","18","17","0","0","-6","6.9","0.87","0","-6","0","0"
"12","18","18","0","0","-7","6.1","0.87","0","-7","0","0"
"12","18","19","0","0","-7","5.2","0.87","0","-7","0","0"
"12","18","20","0","0","-8","4.4","0.87","0","-8","0","0"
"12","18","21","0","0","-8","3.5","0.87","0","-8","0","0"
"12","18","22","0","0","-8","2.7","0.87","0","-8","0","0"
"12","18","23","0","0","-7","2","0.87","0","-7","0","0"
"12","19","0","0","0","-7","1.8","0.87","0","-7","0","0"
"12","19","1","0","0","-7","2.1","0.87","0","-7","0","0"
"12","19","2","0","0","-7","2.9","0.87","0","-7","0","0"
"12","19","3","0","0","-7","3.8","0.87","0","-7","0","0"
"12","19","4","0","0","-7","4.6","0.87","0","-7","0","0"
"12","19","5","0","0","-7","5","0.87","0","-7","0","0"
"12","19","6","0","0","-7","5.2","0.87","0","-7","0","0"
"12","19","7","0","0","-8","5.3","0.87","0","-8","0","0"
"12","19","8","124","35","-7","5.4","0.87","78.393","-5.911","12534.625","11297.761"
"12","19","9","232","83","-6","5.5","0.87","212.315","-2.969","39648.548","37450.93"
"12","19","10","262","123","-6","5.6","0.87","305.073","-1.684","57788.257","54947.877"
"12","19","11","312","145","-5","5.6","0.87","382.774","0.414","72181.633","68831.238"
"12","19","12","395","137","-5","5.4","0.87","444.836","1.445","83860.082","80095.873"
"12","19","13","394","122","-5","5.4","0.87","408.945","0.928","77305.427","73773.476"
"12","19","14","359","95","-5","5.3","0.87","318.635","-0.325","60294.962","57365.759"
"12","19","15","256","59","-5","5.3","0.87","182.991","-2.349","32835.583","30879.375"
"12","19","16","0","10","-6","5.4","0.87","9.513","-5.883","1018.924","190.107"
"12","19","17","0","0","-6","5.7","0.87","0","-6","0","0"
"12","19","18","0","0","-6","6","0.87","0","-6","0","0"
"12","19","19","0","0","-5","6.4","0.87","0","-5","0","0"
"12","19","20","0","0","-5","6.7","0.87","0","-5","0","0"
"12","19","21","0","0","-5","6.9","0.87","0","-5","0","0"
"12","19","22","0","0","-5","7","0.87","0","-5","0","0"
"12","19","23","0","0","-5","7","0.87","0","-5","0","0"
"12","20","0","0","0","-5","7","0.87","0","-5","0","0"
"12","20","1","0","0","-5","7","0.87","0","-5","0","0"
"12","20","2","0","0","-5","6.9","0.87","0","-5","0","0"
"12","20","3","0","0","-5","6.8","0.87","0","-5","0","0"
"12","20","4","0","0","-5","6.8","0.87","0","-5","0","0"
"12","20","5","0","0","-4","7","0.87","0","-4","0","0"
"12","20","6","0","0","-3","7.2","0.87","0","-3","0","0"
"12","20","7","0","0","-2","7.7","0.87","0","-2","0","0"
"12","20","8","193","34","-1","8.3","0.87","99.246","0.019","15440.907","14101.061"
"12","20","9","338","79","-1","9","0.87","264.783","1.673","48962.295","46434.654"
"12","20","10","421","104","0","9.5","0.87","386.395","3.757","72416.078","69057.376"
"12","20","11","375","136","0","9.9","0.87","424.101","3.991","79217.186","75617.493"
"12","20","12","247","159","0","10.1","0.87","359.695","3.329","66886.666","63723.893"
"12","20","13","266","144","0","10.4","0.87","343.767","3.112","64079.1","61015.81"
"12","20","14","721","71","0","10.7","0.87","490.994","4.359","92480.488","88410.824"
"12","20","15","551","50","1","11.1","0.87","291.256","3.475","51662.339","49039.024"
"12","20","16","0","15","1","11.5","0.87","14.269","1.101","1506.259","660.174"
"12","20","17","0","0","0","11.7","0.87","0","0","0","0"
"12","20","18","0","0","0","11.4","0.87","0","0","0","0"
"12","20","19","0","0","0","10.7","0.87","0","0","0","0"
"12","20","20","0","0","0","10","0.87","0","0","0","0"
"12","20","21","0","0","-1","9.3","0.87","0","-1","0","0"
"12","20","22","0","0","-1","8.8","0.87","0","-1","0","0"
"12","20","23","0","0","-1","8.5","0.87","0","-1","0","0"
"12","21","0","0","0","-2","8.1","0.87","0","-2","0","0"
"12","21","1","0","0","-2","7.8","0.87","0","-2","0","0"
"12","21","2","0","0","-2","7.5","0.87","0","-2","0","0"
"12","21","3","0","0","-2","7.3","0.87","0","-2","0","0"
"12","21","4","0","0","-2","7.1","0.87","0","-2","0","0"
"12","21","5","0","0","-2","6.9","0.87","0","-2","0","0"
"12","21","6","0","0","-2","6.8","0.87","0","-2","0","0"
"12","21","7","0","0","-2","6.6","0.87","0","-2","0","0"
"12","21","8","159","35","-1","6.6","0.87","91.972","0.112","14252.869","12955.121"
"12","21","9","307","83","0","6.8","0.87","254.406","3.147","46705.415","44257.744"
"12","21","10","376","117","0","6.8","0.87","374.334","4.647","69795.138","66529.307"
"12","21","11","541","107","0","6.3","0.87","504.901","6.609","93968.158","89845.78"
"12","21","12","571","106","0","5.4","0.87","533.312","7.734","98884.675","94588.085"
"12","21","13","449","122","1","4.9","0.87","444.692","7.858","82207.81","78502.148"
"12","21","14","392","98","1","5","0.87","340.824","6.191","63138.626","60108.661"
"12","21","15","263","63","1","5.3","0.87","191.2","3.771","33651.4","31666.285"
"12","21","16","0","11","1","5.5","0.87","10.464","1.127","1089.559","258.239"
"12","21","17","0","0","1","5.6","0.87","0","1","0","0"
"12","21","18","0","0","1","5.4","0.87","0","1","0","0"
"12","21","19","0","0","1","5","0.87","0","1","0","0"
"12","21","20","0","0","1","4.6","0.87","0","1","0","0"
"12","21","21","0","0","1","4.4","0.87","0","1","0","0"
"12","21","22","0","0","1","4.1","0.87","0","1","0","0"
"12","21","23","0","0","1","4","0.87","0","1","0","0"
"12","22","0","0","0","1","4.6","0.87","0","1","0","0"
"12","22","1","0","0","1","5.3","0.87","0","1","0","0"
"12","22","2","0","0","1","5.4","0.87","0","1","0","0"
"12","22","3","0","0","1","5.4","0.87","0","1","0","0"
"12","22","4","0","0","1","5.7","0.87","0","1","0","0"
"12","22","5","0","0","0","5.9","0.87","0","0","0","0"
"12","22","6","0","0","0","5.9","0.87","0","0","0","0"
"12","22","7","0","0","0","6","0.87","0","0","0","0"
"12","22","8","0","14","0","6.4","0.87","13.189","0.164","1946.726","1085.033"
"12","22","9","0","44","0","6.6","0.87","41.537","0.523","7167.168","6120.494"
"12","22","10","0","70","1","6.4","0.87","66.623","1.858","11705.981","10498.479"
"12","22","11","0","86","2","6.1","0.87","82.392","3.096","14492.04","13185.817"
"12","22","12","0","55","2","5.9","0.87","51.941","2.706","8988.117","7876.92"
"12","22","13","91","157","3","5.9","0.87","230.136","6.138","41738.069","39466.411"
"12","22","14","87","118","3","5.7","0.87","176.451","5.462","31882.675","29960.232"
"12","22","15","62","65","2","5.3","0.87","101.688","3.476","17643.82","16225.917"
"12","22","16","0","8","1","5","0.87","7.61","1.098","781.355","0"
"12","22","17","0","0","0","4.8","0.87","0","0","0","0"
"12","22","18","0","0","0","4.8","0.87","0","0","0","0"
"12","22","19","0","0","0","4.8","0.87","0","0","0","0"
"12","22","20","0","0","0","5","0.87","0","0","0","0"
"12","22","21","0","0","0","5.5","0.87","0","0","0","0"
"12","22","22","0","0","0","5.8","0.87","0","0","0","0"
"12","22","23","0","0","0","5.6","0.87","0","0","0","0"
"12","23","0","0","0","0","5.4","0.87","0","0","0","0"
"12","23","1","0","0","0","5.6","0.87","0","0","0","0"
"12","23","2","0","0","0","6.1","0.87","0","0","0","0"
"12","23","3","0","0","0","6.5","0.87","0","0","0","0"
"12","23","4","0","0","0","6.9","0.87","0","0","0","0"
"12","23","5","0","0","0","7.2","0.87","0","0","0","0"
"12","23","6","0","0","0","7.3","0.87","0","0","0","0"
"12","23","7","0","0","0","7.5","0.87","0","0","0","0"
"12","23","8","178","34","0","7.7","0.87","94.372","1.019","14384.998","13082.567"
"12","23","9","341","80","0","7.9","0.87","266.159","2.958","48941.42","46414.518"
"12","23","10","421","111","1","8.2","0.87","393.61","5.273","73366.819","69974.428"
"12","23","11","391","133","2","8.2","0.87","430.977","6.675","79799.249","76178.932"
"12","23","12","270","156","2","7.8","0.87","371.888","6.18","68551.956","65330.176"
"12","23","13","329","138","2","7.4","0.87","377.398","6.41","69771.379","66506.39"
"12","23","14","300","106","2","7.1","0.87","292.643","5.523","54065.075","51356.622"
"12","23","15","208","65","2","6.6","0.87","166.141","4.081","29152.871","27327.157"
"12","23","16","0","11","2","6.1","0.87","10.464","2.119","1084.49","253.35"
"12","23","17","0","0","2","5.9","0.87","0","2","0","0"
"12","23","18","0","0","2","5.2","0.87","0","2","0","0"
"12","23","19","0","0","2","4.8","0.87","0","2","0","0"
"12","23","20","0","0","2","4.8","0.87","0","2","0","0"
"12","23","21","0","0","2","4.5","0.87","0","2","0","0"
"12","23","22","0","0","2","4.4","0.87","0","2","0","0"
"12","23","23","0","0","2","4.1","0.87","0","2","0","0"
"12","24","0","0","0","2","3.7","0.87","0","2","0","0"
"12","24","1","0","0","2","3.6","0.87","0","2","0","0"
"12","24","2","0","0","2","4","0.87","0","2","0","0"
"12","24","3","0","0","2","4.7","0.87","0","2","0","0"
"12","24","4","0","0","3","5.8","0.87","0","3","0","0"
"12","24","5","0","0","3","6.8","0.87","0","3","0","0"
"12","24","6","0","0","3","7.7","0.87","0","3","0","0"
"12","24","7","0","0","2","7.9","0.87","0","2","0","0"
"12","24","8","0","19","2","7.2","0.87","17.916","2.205","2628.601","1742.746"
"12","24","9","0","65","3","6.5","0.87","63.767","3.811","11037.758","9853.934"
"12","24","10","0","106","3","5.9","0.87","105.521","4.436","18664.621","17210.547"
"12","24","11","1","130","3","5.5","0.87","130.532","4.86","23177.637","21563.648"
"12","24","12","2","135","3","5.6","0.87","136.25","4.918","24208.352","22557.841"
"12","24","13","0","119","3","5.4","0.87","118.381","4.707","20978.086","19442.037"
"12","24","14","0","89","3","4.8","0.87","88.053","4.368","15474.411","14133.379"
"12","24","15","0","46","2","4.4","0.87","44.52","2.726","7537.721","6477.917"
"12","24","16","0","5","1","4.4","0.87","4.756","1.066","478.104","0"
"12","24","17","0","0","1","4.6","0.87","0","1","0","0"
"12","24","18","0","0","1","4.8","0.87","0","1","0","0"
"12","24","19","0","0","1","5","0.09","0","1","0","0"
"12","24","20","0","0","1","5.1","0.09","0","1","0","0"
"12","24","21","0","0","1","5","0.09","0","1","0","0"
"12","24","22","0","0","1","4.9","0.09","0","1","0","0"
"12","24","23","0","0","1","4.8","0.09","0","1","0","0"
"12","25","0","0","0","1","4.5","0.09","0","1","0","0"
"12","25","1","0","0","1","4.2","0.09","0","1","0","0"
"12","25","2","0","0","1","3.8","0.09","0","1","0","0"
"12","25","3","0","0","1","3.6","0.09","0","1","0","0"
"12","25","4","0","0","0","3.7","0.09","0","0","0","0"
"12","25","5","0","0","0","4.1","0.09","0","0","0","0"
"12","25","6","0","0","0","4.6","0.09","0","0","0","0"
"12","25","7","0","0","0","5.3","0.09","0","0","0","0"
"12","25","8","70","31","0","5.9","0.09","58.447","0.761","8831.757","7726.1"
"12","25","9","143","85","0","6.3","0.09","163.7","2.134","29772.403","27924.736"
"12","25","10","167","130","0","6.4","0.09","245.136","3.171","45435.034","43032.378"
"12","25","11","173","158","0","6.4","0.09","292.412","3.781","54181.421","51468.845"
"12","25","12","174","165","0","6.5","0.09","303.901","3.887","56290.243","53502.943"
"12","25","13","171","149","0","6.6","0.09","277.144","3.509","51387.633","48774.052"
"12","25","14","163","113","0","6.6","0.09","216.727","2.745","40105.117","37891.321"
"12","25","15","128","64","0","6.8","0.09","131.688","1.619","23291.443","21673.422"
"12","25","16","0","11","0","7","0.09","10.464","0.108","1094.765","263.261"
"12","25","17","0","0","-1","7.3","0.09","0","-1","0","0"
"12","25","18","0","0","-1","7.6","0.09","0","-1","0","0"
"12","25","19","0","0","-1","7.5","0.87","0","-1","0","0"
"12","25","20","0","0","-1","7.4","0.87","0","-1","0","0"
"12","25","21","0","0","-1","7.6","0.87","0","-1","0","0"
"12","25","22","0","0","-1","8","0.87","0","-1","0","0"
"12","25","23","0","0","-1","8.3","0.87","0","-1","0","0"
"12","26","0","0","0","-1","8.2","0.87","0","-1","0","0"
"12","26","1","0","0","-1","7.7","0.87","0","-1","0","0"
"12","26","2","0","0","0","7.1","0.87","0","0","0","0"
"12","26","3","0","0","0","6.4","0.87","0","0","0","0"
"12","26","4","0","0","0","5.9","0.87","0","0","0","0"
"12","26","5","0","0","0","5.1","0.87","0","0","0","0"
"12","26","6","0","0","1","4","0.87","0","1","0","0"
"12","26","7","0","0","2","3.5","0.87","0","2","0","0"
"12","26","8","0","6","2","3.9","0.87","5.644","2.095","780.825","0"
"12","26","9","0","23","3","4.1","0.87","21.675","3.37","3598.737","2678.507"
"12","26","10","0","38","4","4.9","0.87","35.85","4.55","6082.974","5074.717"
"12","26","11","0","41","5","6.7","0.87","38.692","5.483","6547.502","5522.786"
"12","26","12","0","24","6","8.2","0.87","22.632","6.244","3730.24","2805.351"
"12","26","13","0","25","7","8.9","0.87","23.572","7.239","3881.017","2950.785"
"12","26","14","0","18","8","9","0.87","16.959","8.171","2743.301","1853.382"
"12","26","15","0","9","8","9","0.87","8.47","8.085","1305.454","466.484"
"12","26","16","0","1","8","8.7","0.87","0.951","8.008","0","0"
"12","26","17","0","0","7","7.7","0.87","0","7","0","0"
"12","26","18","0","0","7","7.3","0.87","0","7","0","0"
"12","26","19","0","0","7","7.5","0.87","0","7","0","0"
"12","26","20","0","0","8","7.7","0.87","0","8","0","0"
"12","26","21","0","0","7","7.5","0.87","0","7","0","0"
"12","26","22","0","0","6","7.5","0.87","0","6","0","0"
"12","26","23","0","0","5","8.2","0.87","0","5","0","0"
"12","27","0","0","0","3","8.8","0.87","0","3","0","0"
"12","27","1","0","0","2","9.2","0.87","0","2","0","0"
"12","27","2","0","0","1","9","0.87","0","1","0","0"
"12","27","3","0","0","1","8.3","0.87","0","1","0","0"
"12","27","4","0","0","1","7.8","0.87","0","1","0","0"
"12","27","5","0","0","0","7.5","0.87","0","0","0","0"
"12","27","6","0","0","0","7.3","0.87","0","0","0","0"
"12","27","7","0","0","0","7.4","0.87","0","0","0","0"
"12","27","8","0","7","1","7.6","0.87","6.586","1.072","918.756","93.489"
"12","27","9","0","25","1","7.9","0.87","23.564","1.261","3961.355","3028.276"
"12","27","10","0","40","1","8.2","0.87","37.742","1.408","6500.999","5477.931"
"12","27","11","0","62","1","8.5","0.87","58.571","1.616","10232.158","9076.88"
"12","27","12","0","46","1","8.5","0.87","43.423","1.456","7499.133","6440.696"
"12","27","13","0","34","1","8.3","0.87","32.073","1.343","5484.312","4497.269"
"12","27","14","0","26","1","8","0.87","24.51","1.269","4150.894","3211.098"
"12","27","15","0","14","0","7.7","0.87","13.183","0.148","2150.378","1281.469"
"12","27","16","0","1","0","7.5","0.87","0.951","0.009","0","0"
"12","27","17","0","0","0","7.3","0.87","0","0","0","0"
"12","27","18","0","0","0","7.1","0.87","0","0","0","0"
"12","27","19","0","0","0","6.9","0.87","0","0","0","0"
"12","27","20","0","0","0","6.8","0.87","0","0","0","0"
"12","27","21","0","0","0","6.9","0.87","0","0","0","0"
"12","27","22","0","0","0","6.9","0.87","0","0","0","0"
"12","27","23","0","0","0","6.8","0.87","0","0","0","0"
"12","28","0","0","0","0","6.7","0.87","0","0","0","0"
"12","28","1","0","0","0","6.6","0.87","0","0","0","0"
"12","28","2","0","0","0","6.5","0.87","0","0","0","0"
"12","28","3","0","0","0","6.5","0.87","0","0","0","0"
"12","28","4","0","0","0","6.5","0.87","0","0","0","0"
"12","28","5","0","0","0","6.5","0.87","0","0","0","0"
"12","28","6","0","0","0","6.2","0.87","0","0","0","0"
"12","28","7","0","0","0","5.8","0.87","0","0","0","0"
"12","28","8","0","12","0","5.6","0.87","11.301","0.153","1616.356","766.369"
"12","28","9","0","42","0","5.3","0.87","39.643","0.578","6823.467","5788.972"
"12","28","10","0","68","0","4.8","0.87","64.564","1.003","11369.222","10173.652"
"12","28","11","0","84","0","4.4","0.87","80.296","1.315","14206.926","12910.806"
"12","28","12","36","156","0","4.1","0.87","192.14","3.284","34841.79","32814.494"
"12","28","13","0","41","0","4","0.87","38.69","0.67","6683.02","5653.502"
"12","28","14","0","30","0","3.9","0.87","28.288","0.497","4834.43","3870.414"
"12","28","15","0","16","0","3.9","0.87","15.069","0.264","2472.161","1591.85"
"12","28","16","0","2","0","4","0.87","1.903","0.028","184.204","0"
"12","28","17","0","0","0","4.2","0.87","0","0","0","0"
"12","28","18","0","0","0","4.3","0.87","0","0","0","0"
"12","28","19","0","0","0","4.2","0.87","0","0","0","0"
"12","28","20","0","0","0","4.3","0.87","0","0","0","0"
"12","28","21","0","0","0","4.4","0.87","0","0","0","0"
"12","28","22","0","0","1","4.3","0.87","0","1","0","0"
"12","28","23","0","0","1","4.2","0.87","0","1","0","0"
"12","29","0","0","0","1","4.3","0.87","0","1","0","0"
"12","29","1","0","0","1","4.6","0.87","0","1","0","0"
"12","29","2","0","0","1","4.8","0.87","0","1","0","0"
"12","29","3","0","0","1","4.9","0.87","0","1","0","0"
"12","29","4","0","0","1","4.9","0.87","0","1","0","0"
"12","29","5","0","0","1","5.2","0.87","0","1","0","0"
"12","29","6","0","0","1","5.7","0.87","0","1","0","0"
"12","29","7","0","0","1","6.1","0.87","0","1","0","0"
"12","29","8","0","6","1","6.7","0.87","5.644","1.068","777.799","0"
"12","29","9","0","21","1","7.4","0.87","19.787","1.23","3302.903","2393.156"
"12","29","10","0","34","2","7.8","0.87","32.069","2.359","5466.728","4480.308"
"12","29","11","0","43","3","7.8","0.87","40.584","3.454","6938.266","5899.703"
"12","29","12","0","72","3","7.7","0.87","68.051","3.769","11843.064","10630.705"
"12","29","13","0","71","3","7.5","0.87","67.14","3.773","11696.313","10489.153"
"12","29","14","0","54","2","7.1","0.87","50.996","2.611","8842.68","7736.636"
"12","29","15","0","29","2","6.9","0.87","27.349","2.333","4560.755","3606.436"
